date,open,high,low,close,volume
2018-09-04,69.5761,70.8353,69.2905,70.4578,39172108
2018-09-05,70.2815,70.6366,68.3344,69.1465,39315676
2018-09-06,68.9826,69.0074,67.4008,67.7309,32279556
2018-09-07,66.8070,68.7764,66.3575,67.5173,29541872
2018-09-10,67.7433,68.5281,67.3037,68.2301,22013828
2018-09-11,67.7656,68.6448,67.5570,67.7507,24311272
2018-09-12,67.3509,67.5471,65.0487,66.6083,41909036
2018-09-13,67.2689,68.2971,67.0953,67.3881,30553548
2018-09-14,68.2946,69.3154,67.9246,68.6523,38693520
2018-09-17,68.3969,68.8882,67.8377,68.0314,20552756
2018-09-18,68.0711,69.1018,67.2416,67.3087,29952092
2018-09-19,67.1230,67.7257,66.6207,67.5471,22485860
2018-09-20,66.3227,66.7474,65.5901,66.1315,43058276
2018-09-21,66.2507,66.7077,65.0958,65.4286,43512628
2018-09-24,65.1182,66.0222,64.2440,65.9874,29391304
2018-09-25,66.6505,66.9113,65.7912,66.6605,28038984
2018-09-26,66.7101,67.1150,66.1315,66.2904,26854752
2018-09-27,66.6431,66.8567,66.0941,66.4096,21442868
2018-09-28,67.7334,70.0145,67.4527,69.7922,70939656
2018-10-01,70.5720,72.5340,70.1846,71.8635,62205812
2018-10-02,71.5878,72.7079,70.9247,71.1482,38396472
2018-10-03,71.8535,71.9280,70.1672,71.2103,32055076
2018-10-04,70.8477,71.0911,68.5902,69.3626,39121956
2018-10-05,69.1142,69.7376,66.4444,67.0206,42663444
2018-10-08,66.1861,67.3434,64.5917,66.0048,40861060
2018-10-09,65.7987,66.7474,65.2672,65.9477,27349972
2018-10-10,64.8847,65.3442,60.9955,61.0179,68493816
2018-10-11,60.1437,61.4823,58.1795,58.3953,72543716
2018-10-12,60.9723,61.9743,59.5178,61.2290,60823668
2018-10-15,61.0949,61.0949,58.4474,58.4574,44976128
2018-10-16,59.5874,61.1644,59.0931,61.0527,40871180
2018-10-17,61.6760,62.0585,59.8730,60.3647,32966804
2018-10-18,61.0601,61.4451,58.8820,59.4880,52402192
2018-10-19,60.0419,60.2381,56.5500,56.9151,61360996
2018-10-22,57.4391,58.4425,56.3935,57.4242,36884364
2018-10-23,54.7445,55.6783,53.8206,54.9009,62643780
2018-10-24,54.5160,54.9829,49.3850,49.5241,88428796
2018-10-25,48.5456,52.0921,48.1014,51.6177,95172160
2018-10-26,49.2509,50.8732,47.9620,49.2459,66478512
2018-10-29,50.6616,50.6963,43.7126,46.0993,75801764
2018-10-30,46.3303,50.5150,46.0993,50.4157,80719072
2018-10-31,52.0672,52.7974,50.6665,52.3603,74577216
2018-11-01,52.7254,54.2627,51.4563,54.1683,56652832
2018-11-02,54.0739,55.1344,52.2065,53.3761,45296008
2018-11-05,53.2444,53.4779,50.9819,52.5937,37933040
2018-11-06,52.5143,53.3587,52.0461,52.4174,29901036
2018-11-07,53.0855,53.9945,52.4472,53.0954,48381204
2018-11-08,52.5019,52.5093,50.6218,51.1583,51135292
2018-11-09,50.2667,51.9853,49.9289,51.0788,41324196
2018-11-12,50.1624,50.3834,46.8543,47.0729,61711788
2018-11-13,48.0539,50.7162,47.9910,49.4993,64471100
2018-11-14,51.2353,51.3793,47.8900,48.9728,52657884
2018-11-15,48.9132,50.9869,48.5530,50.2642,84070864
2018-11-16,40.5610,42.3839,40.1364,40.8367,196351908
2018-11-19,40.1811,40.1885,35.9193,35.9367,169782020
2018-11-20,33.2942,38.3110,33.1080,37.0245,169203312
2018-11-21,38.4004,38.5692,35.6660,35.9392,102549400
2018-11-23,35.5915,37.1511,35.4621,36.0112,41196844
2018-11-26,37.2257,38.1148,36.3986,38.0104,81483224
2018-11-27,37.7497,38.9939,37.3896,38.1793,73806024
2018-11-28,39.3590,39.8060,38.0291,39.7539,80452548
2018-11-29,39.7365,40.1090,38.7779,39.0809,54917360
2018-11-30,39.1777,40.6951,38.6736,40.5884,72956456
2018-12-03,42.8658,43.3823,41.5594,42.2300,89080436
2018-12-04,41.7829,41.8326,38.8673,39.0188,81211148
2018-12-06,37.6106,39.3620,37.4541,39.3118,69230964
2018-12-07,39.3540,39.4559,36.1642,36.6594,68167796
2018-12-10,36.2099,37.9632,36.1726,37.7149,62947340
2018-12-11,38.6338,38.7158,36.0112,36.8035,67191328
2018-12-12,36.8606,37.9434,35.9665,36.9798,65413592
2018-12-13,37.4492,38.0924,36.6172,36.9773,47138496
2018-12-14,36.5601,37.3995,36.1354,36.3713,47182124
2018-12-17,36.0708,36.7935,35.0774,35.6585,66286732
2018-12-18,36.0981,37.3349,35.8249,36.4930,56437004
2018-12-19,36.1553,36.6928,33.8828,34.3994,74536588
2018-12-20,34.3150,35.2165,32.9535,33.5525,74958788
2018-12-21,33.8182,34.1486,31.9034,32.1791,86374100
2018-12-24,31.4142,32.2809,30.9200,31.5607,46383912
2018-12-26,32.0227,33.0657,30.9100,33.0558,69509936
2018-12-27,32.5318,32.8770,31.0888,32.5765,63704320
2018-12-28,32.7826,34.1212,32.3629,33.1924,62849276
2018-12-31,33.6270,33.9524,32.8472,33.1551,46514012
2019-01-02,32.4449,34.3919,32.2983,33.8307,50875360
2019-01-03,33.2272,33.5674,31.7130,31.7867,70555144
2019-01-04,32.5194,34.2057,32.2114,33.8232,58561932
2019-01-07,34.3969,35.9839,33.8828,35.6138,70915920
2019-01-08,36.4309,36.4533,33.9995,34.7272,78601716
2019-01-09,35.2413,35.8845,34.7347,35.4102,61725900
2019-01-10,35.2165,36.1553,34.6105,36.0683,52315624
2019-01-11,35.8448,37.1909,35.5667,36.9624,87476264
2019-01-14,36.4384,37.6156,36.2024,37.3622,73016996
2019-01-15,37.6901,38.0850,37.0369,37.2207,61701004
2019-01-16,37.4939,37.8242,36.9090,36.9649,47010368
2019-01-17,36.6346,38.0800,36.3614,37.6801,49343620
2019-01-18,38.1793,39.2348,37.6628,38.9741,65133692
2019-01-22,38.6711,38.7878,36.6447,36.9475,66155104
2019-01-23,37.5013,38.3904,36.7637,37.0766,59102180
2019-01-24,37.9235,39.3764,37.8763,39.2001,70897044
2019-01-25,38.6040,39.9551,37.5758,39.7738,115522188
2019-01-28,33.9126,35.1767,32.5343,34.2752,251152676
2019-01-29,33.8133,34.2976,32.5367,32.6833,115393388
2019-01-30,33.4457,34.2653,32.6485,34.1212,97422956
2019-01-31,34.0890,36.0584,33.8712,35.7008,84285352
2019-02-01,35.8870,36.4558,35.4102,35.9442,62504700
2019-02-04,36.1031,37.4219,35.8821,37.0493,52860072
2019-02-05,37.1685,37.6081,36.8308,37.2406,54242500
2019-02-06,37.5733,38.6437,37.5187,37.9980,70246588
2019-02-07,37.5331,37.5560,36.1826,36.6122,63712000
2019-02-08,35.9392,36.9053,35.7951,36.7985,46160548
2019-02-11,36.3564,36.9003,35.8870,36.3713,49518060
2019-02-12,36.7563,37.7000,36.6122,37.5435,59106052
2019-02-13,37.8391,38.7009,37.7025,37.9682,60537208
2019-02-14,37.9583,38.6599,37.5262,38.3780,82726296
2019-02-15,40.4691,40.6976,38.8474,39.0759,151674936
2019-02-19,38.9691,39.7092,38.7779,38.9020,55189264
2019-02-20,39.1951,40.0494,39.0833,39.3764,54098948
2019-02-21,39.5031,39.7489,38.5394,38.6860,44854672
2019-02-22,39.2050,39.7241,39.0684,39.5353,40174124
2019-02-25,40.3723,41.0478,39.3242,39.4112,65601924
2019-02-26,39.3640,39.9253,38.6810,39.0163,48846284
2019-02-27,38.8722,39.1380,38.0254,38.5966,50025524
2019-02-28,38.5347,38.7584,38.1269,38.3507,32494260
2019-03-01,38.8504,39.3175,38.2662,38.8952,35718712
2019-03-04,39.2805,39.5092,38.4104,38.9772,40999000
2019-03-05,38.8206,39.2947,38.2761,38.9126,36292476
2019-03-06,38.8231,38.9076,37.7739,37.8013,40352596
2019-03-07,37.5651,37.6620,36.6452,37.1076,45010532
2019-03-08,36.2126,37.5576,35.9988,37.4507,42241484
2019-03-11,37.6869,40.2899,37.2145,40.0611,85972600
2019-03-12,40.3396,40.8691,39.5763,40.4042,57957472
2019-03-13,40.7796,42.2141,40.7050,41.9207,76890072
2019-03-14,42.0127,42.1321,41.0829,41.1600,51938520
2019-03-15,41.5926,42.6442,41.5578,42.2166,66145928
2019-03-18,42.5323,43.0718,41.7312,42.0028,48699316
2019-03-19,42.9500,44.1284,42.7809,43.6834,85497240
2019-03-20,43.9743,44.5088,43.0097,43.3577,71914860
2019-03-21,43.5889,45.9930,43.5392,45.7295,82431068
2019-03-22,45.4560,45.9432,43.9892,44.1284,74764348
2019-03-25,43.7207,44.3646,42.5398,43.2036,52521204
2019-03-26,44.6229,45.1850,43.4067,43.9718,70350712
2019-03-27,44.2279,44.6928,43.1837,43.8798,47437176
2019-03-28,44.1408,44.7251,43.5342,44.0663,48026408
2019-03-29,44.7350,44.8842,44.2303,44.6405,45689516
2019-04-01,45.5604,45.6201,44.8430,45.3168,48382448
2019-04-02,45.5579,45.9405,45.1278,45.4958,44091984
2019-04-03,45.9930,47.4847,45.9433,46.8930,78877872
2019-04-04,46.7388,47.2286,46.1745,46.8035,45737676
2019-04-05,47.2360,47.6462,46.8706,47.4722,48174596
2019-04-08,47.1664,47.9322,46.9253,47.6811,42419392
2019-04-09,47.3454,47.4573,46.6294,47.0521,43997280
2019-04-10,47.0446,48.0167,46.9999,47.7581,44477228
2019-04-11,47.7830,48.0987,47.1242,47.6189,37460148
2019-04-12,48.0067,48.0465,47.1515,47.2385,47170656
2019-04-15,47.1615,47.2112,45.5206,45.9184,44009380
2019-04-16,46.3112,46.9800,45.9841,46.7910,39496364
2019-04-17,47.1416,47.3504,46.3386,46.5623,35100272
2019-04-18,46.6294,46.9700,46.0377,46.3162,38098816
2019-04-22,46.0800,47.0123,45.7643,46.8557,27993552
2019-04-23,46.9874,47.7159,46.8905,47.4026,34685524
2019-04-24,47.5070,47.9346,46.8979,47.5269,31820480
2019-04-25,47.1242,47.3479,45.6698,46.4678,49929748
2019-04-26,44.9264,44.9706,43.0842,44.2751,86898916
2019-04-29,44.3546,44.8618,43.6312,44.5834,39191932
2019-04-30,44.2602,45.2546,44.0687,44.9985,36292160
2019-05-01,45.5231,45.9458,44.8643,44.8668,35428124
2019-05-02,44.9637,45.9607,44.5299,45.5430,39468540
2019-05-03,45.6275,45.7270,44.8817,45.4983,33682348
2019-05-06,43.6312,44.8345,43.2583,44.7126,42217780
2019-05-07,44.2279,44.2279,42.5547,43.0370,55521832
2019-05-08,42.7610,44.0414,42.6417,43.2384,41916616
2019-05-09,42.5472,42.6442,41.1202,42.3111,66024656
2019-05-10,42.0028,42.6591,40.7722,41.9705,56949804
2019-05-13,40.6479,40.8791,39.2333,39.3924,65691276
2019-05-14,39.7901,40.6379,39.4024,40.2849,52487888
2019-05-15,39.7280,40.0388,39.1338,39.6733,50232004
2019-05-16,39.6186,40.2513,39.1935,39.8250,78108816
2019-05-17,39.4048,40.7001,38.5197,38.9150,102206792
2019-05-20,37.9256,38.4775,37.4781,37.7267,57206536
2019-05-21,38.3358,38.7087,37.9479,38.5496,36184988
2019-05-22,38.1617,38.4228,37.7292,37.8386,32586960
2019-05-23,37.2145,37.2145,36.0265,36.6253,59184436
2019-05-24,36.8143,37.1673,36.0187,36.0858,35758528
2019-05-28,36.2624,36.5905,35.6135,35.6334,42835408
2019-05-29,35.1560,35.5066,34.5420,34.8900,55980148
2019-05-30,34.9227,35.2811,34.2407,34.6240,39429960
2019-05-31,34.1337,34.4595,33.6981,33.7155,38971968
2019-06-03,33.8275,34.2158,33.0037,33.2974,47864320
2019-06-04,33.9396,35.6445,33.7174,35.5922,64183540
2019-06-05,36.3314,36.3862,34.8007,35.1641,51161540
2019-06-06,35.2064,36.0328,35.1815,35.7864,40813848
2019-06-07,35.8461,36.5579,35.6545,36.2145,34885752
2019-06-10,36.7770,37.6307,36.7770,36.9437,40278088
2019-06-11,37.5436,37.9219,37.1254,37.5212,38387004
2019-06-12,37.0856,37.1478,36.2369,36.3887,35889192
2019-06-13,36.6102,37.0856,36.4335,36.9014,30808108
2019-06-14,35.9681,36.2120,35.5514,36.0004,39442624
2019-06-17,35.9830,36.4685,35.7540,36.0975,27604148
2019-06-18,36.7123,38.6064,36.6027,38.0513,58191800
2019-06-19,38.4048,38.5185,37.8507,38.1111,33164396
2019-06-20,39.0195,39.1589,38.2101,38.3550,35016728
2019-06-21,38.2056,38.6985,37.7078,37.7726,43442688
2019-06-24,37.9866,38.2928,37.5137,37.9966,28294872
2019-06-25,38.0463,38.7980,37.6755,37.7029,31186644
2019-06-26,38.9797,40.2516,38.8503,39.6393,58407300
2019-06-27,40.4980,40.8191,40.1371,40.6274,44544152
2019-06-28,41.0680,41.1600,40.4084,40.8763,39766636
2019-07-01,42.9521,43.2956,40.9833,41.3592,71153308
2019-07-02,41.1924,41.4038,40.2466,40.3785,40022752
2019-07-03,40.6125,40.6697,39.9085,40.5079,24663424
2019-07-05,39.9230,39.9678,39.2460,39.8807,39655388
2019-07-08,39.2834,39.4725,38.8279,39.1290,32978676
2019-07-09,38.7059,39.4352,38.5790,39.1539,34286048
2019-07-10,39.5895,40.4131,39.4501,39.8384,45207596
2019-07-11,40.5702,41.7947,40.1968,41.3865,68255856
2019-07-12,41.6653,42.4294,41.6653,41.7176,50639264
2019-07-15,41.9291,42.0899,41.3492,41.6329,28983972
2019-07-16,41.4836,41.8570,41.0288,41.5857,34144392
2019-07-17,41.6031,42.3099,41.3104,42.2403,34820428
2019-07-18,42.3435,42.9869,41.7773,42.3572,44317896
2019-07-19,42.7405,42.8053,41.8644,41.9242,34489580
2019-07-22,42.1382,42.7704,42.0635,42.6410,31593992
2019-07-23,43.0342,43.7411,42.8774,43.7212,42817656
2019-07-24,44.1543,44.5251,43.3926,44.4679,36623748
2019-07-25,44.0522,44.1792,42.9197,43.1537,39269812
2019-07-26,43.4250,44.0423,43.4250,43.5743,27415988
2019-07-29,43.5022,43.6738,42.6285,43.5121,24816196
2019-07-30,43.0467,43.7909,42.9023,43.6689,19777044
2019-07-31,43.3528,43.3615,41.5707,41.9938,35941564
2019-08-01,42.0984,43.0044,40.5255,41.0480,42121256
2019-08-02,40.1197,40.8141,39.6443,40.1197,42834928
2019-08-05,38.2803,38.2928,37.0607,37.5311,58915744
2019-08-06,38.2803,38.7358,37.4415,37.9194,36127068
2019-08-07,37.3096,38.4222,37.1354,38.3027,37256180
2019-08-08,38.8802,39.4028,38.3052,39.3904,30929888
2019-08-09,38.9797,39.0146,37.8696,38.3749,34181672
2019-08-12,37.8522,38.3749,37.4764,37.6954,27920048
2019-08-13,37.6805,39.3008,37.2897,38.8403,36051244
2019-08-14,37.9576,38.0687,36.9141,37.3519,41988132
2019-08-15,37.5411,37.7402,36.6859,37.0284,55446204
2019-08-16,39.6617,40.2068,39.0469,39.7140,101538512
2019-08-19,40.8489,42.6659,40.6871,42.5066,81632244
2019-08-20,42.4518,42.4568,41.5707,41.7823,46352160
2019-08-21,42.4444,43.1711,42.2278,42.6186,42791092
2019-08-22,42.7156,43.1413,42.2887,42.6808,30375672
2019-08-23,41.9142,42.4593,40.2317,40.4308,56949732
2019-08-26,41.2198,41.4612,40.7967,41.1800,31859416
2019-08-27,41.5633,41.5906,39.9778,40.2715,29154956
2019-08-28,40.0075,40.6951,39.6138,40.1669,25582812
2019-08-29,41.0838,41.9309,41.0489,41.6070,35837304
2019-08-30,42.0704,42.5687,41.5522,41.7341,29090848
2019-09-03,41.0041,41.3354,40.6732,40.9019,29651080
2019-09-04,41.5098,42.1202,41.5098,42.0455,22812036
2019-09-05,43.0682,44.8434,43.0520,44.7811,69648500
2019-09-06,44.5469,45.1174,44.1283,44.5095,37470608
2019-09-09,44.8210,45.8375,44.8060,44.9704,41752532
2019-09-10,44.6416,45.9047,44.5444,45.6381,35281220
2019-09-11,45.7851,46.4080,45.4938,45.9247,36151128
2019-09-12,46.3906,46.9387,45.8300,45.9097,32784100
2019-09-13,45.2420,45.6132,44.8907,45.3292,32459148
2019-09-16,44.5768,45.2445,44.4722,44.8982,23183184
2019-09-17,44.9655,45.1537,44.4996,45.1124,22847312
2019-09-18,45.0427,45.1997,43.9739,44.8409,26403768
2019-09-19,44.9007,45.0850,43.9764,44.0835,25634276
2019-09-20,44.0735,44.3102,42.9225,43.0246,35725180
2019-09-23,43.0271,44.0162,42.9897,43.5603,25582588
2019-09-24,43.8742,44.1707,42.6285,42.9848,32124180
2019-09-25,42.9798,44.6017,42.5313,44.4049,31310688
2019-09-26,44.3077,44.3949,43.6724,44.1831,23782592
2019-09-27,43.7646,44.2728,42.1850,42.7929,36595896
2019-09-30,43.0520,43.4706,42.7381,43.3684,19319908
2019-10-01,43.6001,45.0950,43.3037,43.3510,36756600
2019-10-02,43.1318,43.2513,42.3868,43.1118,29566176
2019-10-03,43.1567,45.2345,42.8527,45.1722,46273060
2019-10-04,45.1947,45.6307,44.5419,45.3367,26796020
2019-10-07,45.9869,46.9237,45.8997,45.9247,48831356
2019-10-08,45.0053,45.0053,43.9739,44.1557,44934264
2019-10-09,44.9256,45.5186,44.6366,45.0228,30788328
2019-10-10,45.0003,46.1115,44.9480,45.6008,32751556
2019-10-11,46.4429,47.1729,46.2535,46.3382,45086672
2019-10-14,46.2510,46.6821,45.9384,46.4728,21033576
2019-10-15,47.3772,49.6518,47.2376,48.9243,66798532
2019-10-16,48.5830,49.6344,48.2716,48.3862,43275312
2019-10-17,48.8322,49.2842,47.8605,48.4061,26431696
2019-10-18,48.4111,48.7375,46.7144,47.4594,30192156
2019-10-21,48.0748,48.9692,47.8854,48.8347,26186844
2019-10-22,49.4052,50.4591,48.6578,48.7350,33736912
2019-10-23,47.9128,48.7475,47.5939,48.6054,28577000
2019-10-24,49.0190,49.3828,48.6777,49.0464,23903732
2019-10-25,49.8537,51.1692,49.7764,50.9599,42309152
2019-10-28,51.3983,52.0461,51.1036,51.5204,33079164
2019-10-29,51.3809,51.4457,50.3619,50.5562,21123680
2019-10-30,50.8253,50.8826,49.8935,50.5762,20596152
2019-10-31,50.3669,50.5762,49.2831,50.0829,20973260
2019-11-01,49.7291,50.7979,49.4781,50.4740,28363824
2019-11-04,51.2862,52.5693,51.0546,52.4447,37671620
2019-11-05,52.4423,52.7039,51.7422,52.2230,30086848
2019-11-06,51.9813,52.2380,50.8527,51.7297,26901340
2019-11-07,52.5957,52.7437,51.4581,51.9066,28033992
2019-11-08,51.7372,52.0835,51.3610,51.7671,18940748
2019-11-11,51.7596,52.0984,50.8951,51.8667,24378944
2019-11-12,52.2504,52.7836,51.8991,52.2230,28383884
2019-11-13,51.9091,52.1856,51.2987,51.9639,30236496
2019-11-14,52.0536,52.2903,51.4522,52.2679,52700684
2019-11-15,52.2454,52.7636,49.9876,50.8727,105421636
2019-11-18,50.7979,53.1548,50.7680,52.8882,57531852
2019-11-19,52.5773,52.8135,51.2364,51.8194,41538024
2019-11-20,51.5902,53.4538,51.4642,52.6142,47301752
2019-11-21,52.5693,53.1274,52.1483,52.3650,28838920
2019-11-22,52.5917,53.0585,52.3052,52.5419,22409880
2019-11-25,53.8250,55.1629,53.6955,55.1131,50734744
2019-11-26,54.9362,54.9834,53.9994,54.0642,38568092
2019-11-27,54.5202,54.8643,54.1487,54.4130,21642872
2019-11-29,54.1038,54.3881,53.7996,54.0390,14155696
2019-12-02,53.9692,54.1038,52.0195,52.1715,37386968
2019-12-03,50.3315,51.8150,49.9575,51.7751,47414612
2019-12-04,52.6128,52.8372,51.9272,52.2139,27361836
2019-12-05,52.4333,52.5904,51.7373,52.0444,18513776
2019-12-06,52.7375,53.2287,52.6378,52.8996,23241828
2019-12-09,52.6702,53.4481,52.5829,52.8996,21513280
2019-12-10,53.2013,53.8695,52.6727,53.3509,25668912
2019-12-11,53.4556,54.2434,53.4306,54.1886,23400988
2019-12-12,53.8994,56.0486,53.8096,55.8666,40608336
2019-12-13,55.8965,57.0907,55.3056,55.8466,45496732
2019-12-16,56.3228,56.8624,56.0411,56.1358,32130736
2019-12-17,56.3228,57.1456,56.2281,56.9187,32326392
2019-12-18,57.2678,57.8288,57.1830,57.2229,34427876
2019-12-19,57.5695,58.8410,57.5196,58.7064,45310696
2019-12-20,59.3721,59.9356,59.1789,59.6812,60338428
2019-12-23,59.9680,60.2896,59.4369,59.5441,35539260
2019-12-24,59.3895,59.6663,59.0455,59.4943,13886388
2019-12-26,59.5292,59.9181,59.3397,59.6364,18321804
2019-12-27,59.7885,59.9231,58.7936,59.0579,25481004
2019-12-30,58.8385,58.8909,57.6093,57.9235,25824712
2019-12-31,57.5695,58.7600,57.3775,58.6665,23121132
2020-01-02,59.5267,59.8159,59.0205,59.8159,23767876
2020-01-03,58.6166,59.2973,58.3673,58.8585,20577232
2020-01-06,57.9235,59.1577,57.6617,59.1053,25532516
2020-01-07,59.3895,60.2796,58.9383,59.8209,31920576
2020-01-08,59.7785,60.3470,59.3768,59.9331,27724068
2020-01-09,60.7982,61.3168,60.0515,60.5913,25031700
2020-01-10,61.6659,61.9701,60.7733,60.9154,31646240
2020-01-13,61.7482,63.0767,61.5213,62.8253,30956672
2020-01-14,62.3964,62.6507,61.5213,61.6534,35957932
2020-01-15,61.7806,62.0047,60.9678,61.2271,26310544
2020-01-16,61.7631,62.1246,61.5275,62.0648,28419164
2020-01-17,62.2568,62.3316,61.6759,62.1521,25379056
2020-01-21,61.7843,62.1546,61.4765,61.8180,21285040
2020-01-22,62.2718,63.2267,62.0823,62.3441,23923868
2020-01-23,62.7604,63.1294,61.8703,63.0447,24451444
2020-01-24,64.2015,64.7002,61.9077,62.4513,37351356
2020-01-27,59.3995,60.3993,57.9011,59.8882,47053416
2020-01-28,60.5489,62.1496,60.0164,61.8255,31097604
2020-01-29,61.6808,62.0424,60.8207,61.2196,25945116
2020-01-30,60.2397,61.4215,59.6887,61.2869,29050360
2020-01-31,60.8282,60.9478,58.5294,58.9482,37041972
2020-02-03,58.7662,60.1154,58.7039,59.9206,25592820
2020-02-04,61.3418,61.8080,60.8406,61.6160,27154356
2020-02-05,62.8277,62.9300,61.6858,62.5211,20822008
2020-02-06,62.8651,63.3912,62.0523,63.3900,21828204
2020-02-07,62.9898,63.2117,62.4742,62.7280,18975212
2020-02-10,62.9549,65.5728,62.9050,65.5654,52960776
2020-02-11,66.6499,67.9414,66.0291,66.7920,63855688
2020-02-12,67.3206,68.0162,66.9310,67.9514,37464472
2020-02-13,67.3705,68.1858,67.0962,67.5126,52801536
2020-02-14,71.6215,73.5438,71.3073,72.2523,104192372
2020-02-18,71.2185,74.1272,71.0231,73.9427,62188100
2020-02-19,75.1694,78.6400,75.1683,78.4630,69433124
2020-02-20,77.9806,78.8669,73.8879,76.9670,81005036
2020-02-21,75.8426,76.0944,72.4692,73.3194,76929324
2020-02-24,67.3655,70.2782,66.8195,68.1359,85691492
2020-02-25,68.8897,69.5097,64.3162,65.3360,105549768
2020-02-26,65.3385,68.6769,65.3235,66.7322,74966144
2020-02-27,63.5935,66.6123,62.0941,63.0197,90641492
2020-02-28,60.4887,67.9745,60.3228,67.3782,113467528
2020-03-02,69.0822,69.2543,65.1154,68.9649,89074556
2020-03-03,69.5229,70.1225,65.4797,66.3354,65279312
2020-03-04,67.4107,71.0756,66.6622,70.9808,59740736
2020-03-05,68.9824,70.6539,67.7350,68.1816,54032748
2020-03-06,66.2031,66.9591,64.3669,66.3728,51541228
2020-03-09,59.8513,64.7162,59.4222,61.2334,60475728
2020-03-10,64.0027,65.1354,61.3706,65.1354,58064872
2020-03-11,63.7320,64.0177,60.5174,61.4904,49747352
2020-03-12,56.2487,58.9080,53.8387,53.9659,81654140
2020-03-13,57.5061,60.1307,54.7892,60.0858,63483772
2020-03-16,52.9930,56.4084,48.4000,48.9987,72050612
2020-03-17,50.1239,55.1011,47.6515,54.2055,81733124
2020-03-18,49.9206,52.3767,45.0770,50.6004,86909540
2020-03-19,50.3858,54.0707,48.2478,53.1327,76551388
2020-03-20,54.6371,57.4612,51.1767,51.3314,80463416
2020-03-23,51.3214,54.0084,49.5276,53.0628,64387464
2020-03-24,57.1319,63.0347,56.8949,62.1665,110164380
2020-03-25,63.3191,65.3200,60.7893,61.2783,78966972
2020-03-26,63.3540,65.4198,62.3711,64.1773,69758768
2020-03-27,62.3711,65.6437,62.0418,63.0522,63882976
2020-03-30,63.7083,66.3528,63.2667,66.2605,60225012
2020-03-31,66.6622,68.7079,64.3046,65.7641,94673184
2020-04-01,63.7807,65.2476,60.1956,60.6421,65319088
2020-04-02,60.9340,63.8680,60.4525,63.7357,66512632
2020-04-03,63.3590,63.7757,59.4746,60.8517,66321384
2020-04-06,63.6784,67.3308,63.1021,66.9616,71761468
2020-04-07,69.1820,69.4190,64.1923,64.6239,78116968
2020-04-08,65.7167,66.8493,65.0156,66.5998,53998360
2020-04-09,67.8597,68.0893,64.9707,65.6019,52624780
2020-04-13,65.0031,67.4107,64.1175,67.3233,39840728
2020-04-14,68.6082,71.1829,68.3311,70.8411,53094668
2020-04-15,69.1570,70.8952,68.7030,70.0652,36614884
2020-04-16,71.6219,74.5958,71.4897,73.5230,74562040
2020-04-17,74.3463,74.5609,71.5870,72.9292,53912196
2020-04-20,71.6619,73.2236,71.1704,71.6145,44639848
2020-04-21,70.4319,71.0456,66.6397,67.2385,73515984
2020-04-22,69.1645,71.8190,68.7080,71.3899,46851244
2020-04-23,71.8116,73.1332,70.6041,70.8560,41767600
2020-04-24,70.7537,72.2681,70.0053,72.2482,35264548
2020-04-27,73.5954,75.7185,73.3484,74.1168,47469008
2020-04-28,75.5937,75.8931,72.6349,72.6897,43322036
2020-04-29,74.0395,74.9900,73.2860,74.4611,37916188
2020-04-30,73.9203,74.4611,72.7796,72.9193,37591772
2020-05-01,70.9409,72.0760,70.0660,70.5492,34209780
2020-05-04,70.0751,72.8095,70.0751,72.6710,31755520
2020-05-05,73.7151,74.9126,72.6723,73.2835,36889564
2020-05-06,74.0794,75.3443,73.7002,74.2939,32346556
2020-05-07,75.6885,76.6940,75.1754,76.0603,37373052
2020-05-08,76.7788,78.0262,76.4395,77.9638,33990712
2020-05-11,77.9139,80.9576,77.6270,80.4886,46645868
2020-05-12,81.0674,81.5564,77.7667,77.8640,49305928
2020-05-13,79.0117,80.6184,75.7908,77.6395,62585008
2020-05-14,78.2545,80.1942,76.7164,80.1393,60231236
2020-05-15,78.7347,84.8296,78.5776,84.7323,98175644
2020-05-18,87.4243,88.9811,86.6260,87.3220,77640344
2020-05-19,87.7212,90.6875,87.4467,87.8734,71732196
2020-05-20,89.7245,90.2435,88.7041,89.5150,58753620
2020-05-21,90.3283,90.3373,87.1948,87.5715,76106964
2020-05-22,88.0704,90.7424,86.9528,90.0763,103876500
2020-05-26,91.3786,91.6281,86.5411,86.9977,77077904
2020-05-27,86.0721,86.1494,79.8025,85.0766,117589224
2020-05-28,83.9490,87.4243,83.6196,84.6949,73612816
2020-05-29,85.3685,88.5719,84.6750,88.5719,74591976
2020-06-01,88.1503,88.2251,86.7157,87.8808,39051100
2020-06-02,87.7810,88.1902,86.4014,88.0704,38990984
2020-06-03,88.0405,88.4796,86.8205,87.5141,36415772
2020-06-04,87.1397,89.2887,86.6355,87.5241,42288280
2020-06-05,87.8036,89.8254,86.9398,89.0566,48174604
2020-06-08,88.6298,88.7533,86.7179,87.9085,38618028
2020-06-09,87.8585,90.9510,87.3718,90.3146,46848884
2020-06-10,91.5301,94.8473,91.3879,93.5169,62553176
2020-06-11,91.3529,92.4636,87.7188,87.8211,57647896
2020-06-12,91.4777,91.7248,86.8935,89.1814,57090816
2020-06-15,88.0108,91.6749,87.2969,91.5900,40000216
2020-06-16,92.1017,92.5185,88.2454,90.5392,53382644
2020-06-17,90.9910,92.8405,90.5567,92.2115,40830564
2020-06-18,92.1217,92.6758,90.9985,92.0318,24584856
